# stan_version_major = 2
# stan_version_minor = 19
# stan_version_patch = 1
# model = bernoulli_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 4
# data
#   file = /home/jesper/dev/julia/ABDA2021/tmp/bernoulli_4.data.R
# init = 2 (Default)
# random
#   seed = 2667590550
# output
#   file = /home/jesper/dev/julia/ABDA2021/tmp/bernoulli_samples_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-10.3972,0.752427,1.00434,1,1,0,10.398,0.089694
-8.19503,1,1.00434,2,3,0,9.72348,0.483884
-8.16099,0.775135,1.00434,2,3,0,9.34392,0.206418
-9.2584,0.931315,1.00434,2,3,0,9.25981,0.130772
-8.1904,1,1.00434,1,1,0,9.03936,0.203311
-8.35587,0.963115,1.00434,1,1,0,8.46263,0.187601
-7.99595,1,1.00434,1,1,0,8.30506,0.226326
-8.16263,0.92045,1.00434,2,3,0,8.79689,0.479338
-7.71138,1,1.00434,2,3,0,8.20914,0.282761
-7.79167,0.977261,1.00434,1,1,0,7.8019,0.261206
-8.02534,0.939563,1.00434,1,1,0,8.03747,0.222415
-8.74072,0.940069,1.00434,2,3,0,8.8019,0.546282
-7.64998,1,1.00434,1,3,0,8.51843,0.31265
-8.52262,0.675202,1.00434,2,3,0,9.39515,0.523876
-7.83485,1,1.00434,1,1,0,8.29666,0.421632
-8.09937,0.910244,1.00434,1,1,0,8.14023,0.470039
-7.95661,0.865263,1.00434,2,3,0,8.84194,0.23188
-8.83738,0.777985,1.00434,1,3,0,9.46982,0.555444
-8.4959,1,1.00434,1,1,0,8.97685,0.520938
-8.13573,0.884216,1.00434,1,3,0,9.29468,0.209179
-8.19907,0.995059,1.00434,2,3,0,8.31666,0.202415
-7.74684,1,1.00434,2,3,0,8.08455,0.398507
-7.6653,0.991574,1.00434,1,3,0,7.7823,0.302172
-10.0264,0.510197,1.00434,1,3,0,10.5075,0.100867
-8.85411,1,1.00434,1,1,0,9.87714,0.152023
-7.76623,0.901407,1.00434,2,3,0,9.40064,0.404213
-7.94116,0.91475,1.00434,2,3,0,8.21269,0.234175
-7.66014,1,1.00434,1,3,0,7.86467,0.305241
-7.75977,0.970725,1.00434,1,3,0,7.81371,0.402361
-7.74102,1,1.00434,2,3,0,7.78532,0.3967
-8.275,0.913445,1.00434,2,3,0,8.31935,0.194936
-7.64036,0.97837,1.00434,1,3,0,8.20907,0.342377
-7.69156,0.98819,1.00434,2,3,0,7.71029,0.289944
-7.64478,0.996365,1.00434,1,3,0,7.69847,0.349102
-7.64478,0.768955,1.00434,1,3,0,8.48719,0.349102
-9.31691,0.601544,1.00434,1,3,0,9.83101,0.128078
-8.73025,1,1.00434,1,1,0,9.3283,0.159671
-8.3476,0.895713,1.00434,2,3,0,9.9859,0.503689
-7.84075,1,1.00434,2,3,0,8.19533,0.42298
-7.75093,1,1.00434,2,3,0,7.83692,0.399749
-8.49719,0.767584,1.00434,1,1,0,8.49986,0.521081
-8.1227,1,1.00434,2,3,0,8.49057,0.473538
-8.91971,0.750908,1.00434,1,1,0,9.01534,0.562932
-9.28098,0.880655,1.00434,1,1,0,9.68822,0.592938
-8.29579,1,1.00434,2,3,0,9.06494,0.49723
-8.33873,0.792634,1.00434,2,3,0,9.43951,0.189106
-7.86935,0.948386,1.00434,2,3,0,8.89563,0.245868
-8.04764,0.924427,1.00434,2,3,0,8.5388,0.461953
-10.0602,0.723782,1.00434,2,3,0,10.0828,0.646286
-9.02927,1,1.00434,2,3,0,10.0705,0.572491
-7.87564,1,1.00434,1,1,0,8.63063,0.430591
-8.40765,0.933654,1.00434,2,3,0,8.41777,0.183195
-9.53794,0.935315,1.00434,2,3,0,9.55017,0.1186
-7.6444,0.915233,1.00434,1,3,0,9.50245,0.348631
-9.50104,0.694641,1.00434,2,3,0,9.7772,0.120111
-8.64086,1,1.00434,2,3,0,9.40673,0.165614
-7.95059,1,1.00434,1,1,0,8.48135,0.232767
-7.72343,1,1.00434,1,1,0,7.8897,0.278899
-9.57992,0.519137,1.00434,2,3,0,10.8658,0.61495
-8.37902,1,1.00434,2,3,0,9.34688,0.185605
-8.51963,0.970493,1.00434,1,1,0,8.67158,0.174336
-7.76128,0.928449,1.00434,2,3,0,8.79349,0.402798
-7.71908,0.836386,1.00434,2,3,0,8.4196,0.389392
-7.65077,1,1.00434,1,1,0,7.69643,0.355158
-7.66524,0.995207,1.00434,1,1,0,7.66763,0.365461
-7.6639,1,1.00434,1,1,0,7.67305,0.364646
-7.78804,0.860764,1.00434,2,3,0,8.24335,0.410154
-7.66196,1,1.00434,1,1,0,7.74584,0.36343
-9.32539,0.593316,1.00434,1,3,0,9.93865,0.127694
-11.2065,0.776267,1.00434,1,1,0,11.2163,0.0702303
-9.17368,1,1.00434,1,1,0,10.9227,0.134826
-9.03226,1,1.00434,1,1,0,9.42211,0.142035
-7.71353,0.917921,1.00434,1,3,0,9.17231,0.387397
-7.84192,0.956467,1.00434,1,1,0,7.85462,0.423244
-7.74206,1,1.00434,2,3,0,7.81027,0.273468
-7.80868,0.939953,1.00434,2,3,0,8.15382,0.257526
-8.0265,0.943927,1.00434,1,1,0,8.0432,0.222265
-7.82347,0.780548,1.00434,2,3,0,9.83628,0.25449
-7.63971,1,1.00434,1,3,0,7.78156,0.325804
-7.6816,0.958184,1.00434,2,3,0,7.83751,0.374172
-7.78344,0.841922,1.00434,2,3,0,8.3331,0.408938
-7.70868,1,1.00434,1,1,0,7.77278,0.385595
-8.99916,0.508845,1.00434,2,3,0,10.7124,0.14381
-8.31569,1,1.00434,1,1,0,8.90329,0.191171
-8.07239,1,1.00434,2,3,0,8.32547,0.216518
-7.69705,0.961411,1.00434,2,3,0,8.19838,0.381009
-7.69705,0.76113,1.00434,1,3,0,8.34259,0.381009
-7.73539,0.986964,1.00434,1,1,0,7.75013,0.394902
-7.90206,0.943457,1.00434,1,1,0,7.91878,0.435999
-7.73705,1,1.00434,1,1,0,7.86173,0.395437
-7.96502,0.923261,1.00434,1,1,0,7.97879,0.447912
-7.87032,1,1.00434,1,1,0,7.99934,0.429468
-8.96479,0.675706,1.00434,1,1,0,8.97987,0.566918
-7.83169,1,1.00434,1,1,0,8.56722,0.420902
-9.55631,0.702515,1.00434,2,3,0,9.6375,0.117858
-10.0373,0.934534,1.00434,1,1,0,10.2899,0.100515
-8.15453,1,1.00434,1,3,0,9.68534,0.207116
-7.82267,1,1.00434,1,1,0,8.07792,0.25465
-8.07003,0.9266,1.00434,1,3,0,8.38988,0.465511
-7.98996,1,1.00434,2,3,0,8.15333,0.452318
-7.68208,0.986756,1.00434,1,3,0,8.02178,0.293887
-7.69691,0.998533,1.00434,2,3,0,7.70772,0.287884
-7.69691,0.965927,1.00434,1,3,0,7.89051,0.287884
-7.69691,0.455612,1.00434,1,3,0,10.0525,0.287884
-7.6431,0.971897,1.00434,2,3,0,7.86066,0.31992
-7.6431,0.447763,1.00434,1,3,0,9.80001,0.31992
-7.75487,0.917852,1.00434,2,3,0,8.05286,0.270038
-7.75487,0.964964,1.00434,1,1,0,7.8631,0.270038
-7.75487,0.578204,1.00434,1,3,0,9.66294,0.270038
-8.01961,0.976881,1.00434,2,3,0,8.02399,0.223163
-7.66342,0.97707,1.00434,1,3,0,8.03953,0.364352
-7.83831,0.942124,1.00434,1,1,0,7.83849,0.422425
-7.65716,0.884055,1.00434,2,3,0,8.29692,0.360188
-7.65716,0.630035,1.00434,1,3,0,8.77381,0.360188
-7.64204,1,1.00434,2,3,0,7.6551,0.321429
-7.71587,0.982132,1.00434,1,3,0,7.7176,0.281285
-7.75843,0.98782,1.00434,1,1,0,7.77448,0.269123
-7.91755,0.931129,1.00434,2,3,0,8.24533,0.43905
-7.91755,0.603656,1.00434,1,3,0,9.90449,0.43905
-7.65577,1,1.00434,1,3,0,7.82931,0.359172
-7.6449,1,1.00434,1,1,0,7.65319,0.349242
-8.89843,0.704581,1.00434,1,3,0,8.94472,0.561023
-8.56695,1,1.00434,1,1,0,9.06782,0.52865
-7.64023,1,1.00434,1,3,0,8.34335,0.324629
-7.65279,0.996069,1.00434,1,1,0,7.65279,0.310349
-8.13463,0.703308,1.00434,2,3,0,9.26902,0.209301
-7.91369,1,1.00434,1,1,0,8.1165,0.238433
-7.71937,1,1.00434,2,3,0,7.86254,0.280165
-7.83618,0.96747,1.00434,1,1,0,7.84465,0.251988
-8.92986,0.812388,1.00434,1,3,0,8.94733,0.147641
-7.64166,0.947426,1.00434,1,3,0,8.85059,0.344759
-7.69458,0.976231,1.00434,2,3,0,7.75295,0.288766
-7.91433,0.792463,1.00434,2,3,0,8.88394,0.23833
-9.38146,0.765126,1.00434,1,3,0,9.41587,0.1252
-7.63851,1,1.00434,2,3,0,9.1557,0.336914
-7.63817,0.999813,1.00434,2,3,0,7.63941,0.333416
-8.09418,0.88169,1.00434,1,3,0,8.12698,0.469248
-7.6519,1,1.00434,1,3,0,7.94938,0.35613
-7.66376,0.998689,1.00434,2,3,0,7.66674,0.364563
-9.60691,0.59015,1.00434,2,3,0,10.3574,0.115848
-11.1569,0.822521,1.00434,1,1,0,11.2076,0.0712641
-7.67744,1,1.00434,2,3,0,10.6492,0.295981
-7.6531,1,1.00434,2,3,0,7.67039,0.357109
-7.63913,0.802438,1.00434,2,3,0,8.6059,0.327404
-7.63913,0.584688,1.00434,1,3,0,9.04794,0.327404
-7.99133,0.805931,1.00434,2,3,0,8.62897,0.226958
-7.81433,1,1.00434,1,1,0,7.96657,0.256349
-7.91557,0.761084,1.00434,2,3,0,9.45188,0.238132
-7.89259,0.825602,1.00434,2,3,0,9.1068,0.434092
-8.83745,0.854807,1.00434,2,3,0,8.86747,0.153015
-8.84569,0.999487,1.00434,2,3,0,9.12447,0.152523
-8.84569,0.774987,1.00434,1,1,0,10.1974,0.152523
-7.81076,1,1.00434,1,3,0,8.60474,0.257091
-7.95337,0.984983,1.00434,2,3,0,7.9534,0.445799
-8.79656,0.738724,1.00434,1,1,0,8.84015,0.551626
-7.65199,1,1.00434,1,3,0,8.43039,0.356199
-7.63867,0.994451,1.00434,2,3,0,7.67845,0.329045
-7.67046,0.862676,1.00434,2,3,0,8.31335,0.368469
-9.00517,0.689253,1.00434,1,3,0,9.02513,0.570426
# 
#  Elapsed Time: 0.004194 seconds (Warm-up)
#                0.008948 seconds (Sampling)
#                0.013142 seconds (Total)
# 
