# stan_version_major = 2
# stan_version_minor = 19
# stan_version_patch = 1
# model = bernoulli_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 2
# data
#   file = /home/jesper/dev/julia/ABDA2021/tmp/bernoulli_2.data.R
# init = 2 (Default)
# random
#   seed = 2667590549
# output
#   file = /home/jesper/dev/julia/ABDA2021/tmp/bernoulli_samples_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
# Adaptation terminated
# Step size = 1.02924
# Diagonal elements of inverse mass matrix:
# 0.414588
-7.70776,0.941273,1.02924,1,3,0,8.02666,0.283987
-10.5068,0.640778,1.02924,2,3,0,10.8728,0.0866988
-10.8176,0.98978,1.02924,2,3,0,11.1839,0.0788561
-9.5956,0.906902,1.02924,1,3,0,15.0349,0.616046
-8.23332,1,1.02924,1,1,0,9.2114,0.489088
-8.23332,0.401845,1.02924,1,1,0,10.1793,0.489088
-8.22013,1,1.02924,2,3,0,8.41418,0.487315
-7.75339,1,1.02924,1,1,0,8.07276,0.400485
-7.98957,0.927001,1.02924,1,1,0,8.0013,0.45225
-8.85223,0.753366,1.02924,1,1,0,8.88478,0.556815
-7.92837,1,1.02924,2,3,0,8.56684,0.441129
-7.77517,1,1.02924,1,1,0,7.90245,0.406702
-8.70105,0.740168,1.02924,1,1,0,8.70106,0.542396
-9.20731,0.848767,1.02924,1,1,0,9.47691,0.587153
-7.80221,1,1.02924,2,3,0,9.21734,0.258899
-8.05699,0.980061,1.02924,2,3,0,8.0642,0.218402
-7.89746,1,1.02924,1,1,0,8.05441,0.241066
-7.74522,0.970503,1.02924,2,3,0,8.17557,0.272602
-7.92782,0.954975,1.02924,1,1,0,7.93246,0.236213
-7.76348,1,1.02924,1,1,0,7.89551,0.267849
-8.4764,0.874521,1.02924,1,3,0,8.49185,0.177656
-9.3554,0.952752,1.02924,2,3,0,9.37905,0.12635
-9.25199,1,1.02924,2,3,0,9.62852,0.131072
-10.1453,0.886233,1.02924,1,1,0,10.2372,0.0970981
-10.1143,1,1.02924,1,1,0,10.5675,0.0980627
-7.88404,0.989401,1.02924,2,3,0,10.1854,0.243318
-7.7915,0.882594,1.02924,2,3,0,8.7305,0.411058
-8.69301,0.745716,1.02924,1,1,0,8.69358,0.5416
-7.8873,1,1.02924,2,3,0,8.55163,0.242765
-7.83107,1,1.02924,1,1,0,7.91196,0.252982
-7.71318,0.975719,1.02924,2,3,0,8.04611,0.282163
-7.8849,0.95665,1.02924,1,1,0,7.88638,0.243171
-7.65698,0.986442,1.02924,2,3,0,7.98202,0.307304
-7.65553,0.947235,1.02924,2,3,0,7.97025,0.308318
-7.773,0.982886,1.02924,2,3,0,7.79268,0.406105
-8.51789,0.785268,1.02924,1,1,0,8.51873,0.523359
-8.50282,1,1.02924,1,1,0,8.79088,0.521704
-8.17879,1,1.02924,1,1,0,8.52465,0.481622
-8.03004,1,1.02924,1,1,0,8.23264,0.459087
-7.79969,1,1.02924,1,1,0,7.97936,0.413156
-7.64605,1,1.02924,1,3,0,7.75619,0.350561
-7.80003,0.973227,1.02924,2,3,0,7.826,0.25937
-7.91885,0.971094,1.02924,1,1,0,7.9398,0.237614
-7.74382,1,1.02924,2,3,0,7.86869,0.397575
-8.19004,0.79953,1.02924,2,3,0,8.88955,0.203348
-8.4601,0.982082,1.02924,2,3,0,8.53057,0.178939
-7.81772,0.995866,1.02924,1,3,0,8.31298,0.255654
-10.019,0.614412,1.02924,1,3,0,10.3086,0.101108
-7.6518,0.935864,1.02924,1,3,0,10.0409,0.311133
-7.68868,0.989776,1.02924,1,1,0,7.68897,0.2911
-7.72933,0.969118,1.02924,2,3,0,7.90517,0.39291
-7.70818,0.907554,1.02924,2,3,0,8.20461,0.283844
-7.69432,1,1.02924,1,1,0,7.7172,0.288867
-7.65997,0.913077,1.02924,2,3,0,8.24721,0.305345
-7.89117,0.9507,1.02924,1,3,0,7.89823,0.242113
-7.97885,0.979397,1.02924,1,1,0,8.02492,0.228693
-7.71627,0.956703,1.02924,2,3,0,8.24016,0.38839
-8.0213,0.96061,1.02924,2,3,0,8.02962,0.222941
-8.69248,0.868341,1.02924,1,1,0,8.69622,0.162135
-9.91462,0.823285,1.02924,2,3,0,11.1572,0.10459
-7.80827,1,1.02924,2,3,0,9.35662,0.4153
-7.63849,1,1.02924,1,3,0,7.77376,0.336757
-7.64351,0.845434,1.02924,2,3,0,8.47083,0.319378
-7.68814,0.927011,1.02924,2,3,0,8.04771,0.29132
-8.18199,0.867101,1.02924,1,3,0,8.38791,0.482071
-7.7169,1,1.02924,2,3,0,8.13751,0.280951
-8.46963,0.806155,1.02924,1,3,0,8.78361,0.518003
-7.63838,1,1.02924,1,3,0,8.29589,0.33615
-7.64239,0.998502,1.02924,2,3,0,7.64672,0.345917
-7.67934,0.975052,1.02924,2,3,0,7.7711,0.295108
-7.74363,0.982847,1.02924,1,1,0,7.74651,0.273037
-7.66024,1,1.02924,1,1,0,7.72083,0.305175
-7.6397,0.998859,1.02924,1,3,0,7.66315,0.340889
-7.71483,0.939688,1.02924,2,3,0,7.95316,0.281625
-7.78788,0.98107,1.02924,1,1,0,7.79689,0.262057
-7.67096,1,1.02924,2,3,0,7.75643,0.299138
-9.18038,0.774537,1.02924,2,3,0,9.52594,0.134498
-10.1479,0.875583,1.02924,1,1,0,10.2212,0.0970163
-10.0079,1,1.02924,1,1,0,10.505,0.101472
-7.8457,0.990261,1.02924,2,3,0,10.0538,0.250175
-7.69194,1,1.02924,2,3,0,7.80564,0.289796
-7.69971,0.9979,1.02924,1,1,0,7.71302,0.286843
-7.7359,0.948074,1.02924,2,3,0,8.04442,0.395066
-8.41135,0.896288,1.02924,2,3,0,8.43873,0.182888
-8.20301,1,1.02924,1,1,0,8.45362,0.202012
-7.66996,0.967045,1.02924,1,3,0,8.29663,0.368191
-7.83418,0.976982,1.02924,2,3,0,7.84362,0.252376
-7.83418,0.912475,1.02924,1,3,0,8.272,0.252376
-7.83418,0.738225,1.02924,1,3,0,9.14633,0.252376
-7.9902,0.987688,1.02924,2,3,0,8.0129,0.227114
-7.95961,1,1.02924,1,1,0,8.05734,0.231443
-7.64582,1,1.02924,1,3,0,7.90261,0.316651
-7.74892,0.976869,1.02924,1,3,0,7.75232,0.271605
-7.88329,0.988842,1.02924,2,3,0,7.89241,0.243446
-7.63818,0.903221,1.02924,2,3,0,8.64697,0.332747
-7.8077,0.95608,1.02924,1,3,0,7.82922,0.415159
-7.8077,0.87002,1.02924,1,1,0,8.11119,0.415159
-7.8077,0.801728,1.02924,1,1,0,8.27096,0.415159
-7.65108,0.961419,1.02924,2,3,0,8.01619,0.355427
-7.65108,0.713438,1.02924,1,3,0,8.8283,0.355427
-7.65347,0.866264,1.02924,2,3,0,8.33394,0.309827
-8.53795,0.784662,1.02924,1,3,0,8.7171,0.525541
-7.89518,0.921195,1.02924,1,3,0,9.0448,0.241444
-7.75433,1,1.02924,1,1,0,7.86908,0.270179
-8.94287,0.780585,1.02924,1,3,0,9.02839,0.146909
-8.06613,1,1.02924,1,1,0,8.76459,0.217278
-8.24139,0.962617,1.02924,1,1,0,8.30697,0.19817
-7.72512,1,1.02924,2,3,0,8.1116,0.39149
-7.72512,0.287915,1.02924,1,3,0,11.154,0.39149
-7.66836,0.958326,1.02924,2,3,0,7.92831,0.367292
-8.05509,0.882744,1.02924,1,3,0,8.26318,0.218638
-8.45514,0.918571,1.02924,1,1,0,8.48376,0.179334
-8.46537,0.99934,1.02924,2,3,0,8.64974,0.178522
-7.82611,0.995264,1.02924,1,3,0,8.31896,0.253962
-7.6386,0.996361,1.02924,1,3,0,7.81336,0.337309
-7.64143,0.970185,1.02924,2,3,0,7.78867,0.344376
-8.06409,0.886817,1.02924,1,3,0,8.18891,0.217527
-7.74789,1,1.02924,1,1,0,7.98562,0.27188
-8.04805,0.928024,1.02924,1,1,0,8.04836,0.219516
-7.63952,0.994703,1.02924,2,3,0,8.06704,0.3263
-7.63952,0.223955,1.02924,2,3,0,14.2057,0.3263
-8.18116,0.845957,1.02924,2,3,0,8.56753,0.481955
-7.76509,1,1.02924,1,1,0,8.05313,0.403889
-7.6668,1,1.02924,1,1,0,7.73545,0.366392
-7.82073,0.978201,1.02924,2,3,0,7.83025,0.255041
-7.71751,0.975225,1.02924,2,3,0,8.04225,0.280756
-7.95778,0.976729,1.02924,2,3,0,7.97342,0.446604
-7.66799,1,1.02924,2,3,0,7.94922,0.300688
-7.66799,0.966865,1.02924,1,3,0,7.83003,0.300688
-7.64658,0.781098,1.02924,2,3,0,9.03878,0.315847
-7.88898,0.934386,1.02924,1,3,0,7.9552,0.433356
-8.49704,0.819533,1.02924,1,1,0,8.52007,0.521064
-8.33495,1,1.02924,1,1,0,8.64348,0.502134
-8.22297,0.605964,1.02924,2,3,0,10.8281,0.487699
-7.79135,1,1.02924,1,1,0,8.09359,0.411017
-7.65614,0.957175,1.02924,2,3,0,8.01316,0.359445
-7.98535,0.902859,1.02924,1,3,0,8.13699,0.227785
-8.03591,0.988469,1.02924,1,1,0,8.11122,0.221053
-9.88501,0.605963,1.02924,1,3,0,11.067,0.63536
-9.67823,1,1.02924,1,1,0,10.4406,0.621734
-9.81864,0.985876,1.02924,2,3,0,10.45,0.631077
-8.30584,1,1.02924,2,3,0,9.39492,0.498502
-7.63817,1,1.02924,1,3,0,8.17457,0.333734
-7.63817,0.946355,1.02924,1,3,0,7.80906,0.333734
-7.99641,0.887644,1.02924,2,3,0,8.28516,0.453432
-7.85924,1,1.02924,1,1,0,8.0019,0.427087
-8.2315,0.885701,1.02924,1,1,0,8.26089,0.488846
-8.28387,0.982904,1.02924,1,1,0,8.46641,0.495707
-8.51806,0.530212,1.02924,2,3,0,11.3557,0.523378
-7.64052,1,1.02924,1,3,0,8.37706,0.324049
-7.99903,0.907284,1.02924,1,3,0,8.0606,0.453881
-7.93256,0.728555,1.02924,2,3,0,9.44888,0.441926
-7.99351,0.980343,1.02924,1,1,0,8.0769,0.452932
-7.81562,1,1.02924,1,1,0,7.96862,0.417096
-7.67869,1,1.02924,2,3,0,7.78648,0.295404
-7.67869,0.983205,1.02924,1,1,0,7.72751,0.295404
-7.85297,0.947105,1.02924,1,3,0,7.97433,0.425715
-7.82336,0.918179,1.02924,2,3,0,8.33097,0.254511
-10.4293,0.659696,1.02924,2,3,0,11.2883,0.667694
-7.84655,1,1.02924,1,3,0,10.6769,0.250015
-7.94334,0.941984,1.02924,2,3,0,8.41102,0.233847
-7.6967,1,1.02924,2,3,0,7.87998,0.380868
-7.97438,0.915729,1.02924,1,1,0,7.97497,0.449584
-7.97438,0.308631,1.02924,1,3,0,11.9985,0.449584
-7.97438,0.60201,1.02924,1,1,0,9.0252,0.449584
-7.66762,1,1.02924,1,3,0,7.87979,0.366863
-7.97394,0.904943,1.02924,1,3,0,8.14903,0.229386
-8.73281,0.850333,1.02924,1,1,0,8.73289,0.159506
-8.70604,1,1.02924,2,3,0,8.95367,0.161243
-9.1382,0.929999,1.02924,1,1,0,9.25733,0.136581
-10.5348,0.828272,1.02924,1,1,0,10.5546,0.0859526
-9.68236,1,1.02924,1,1,0,10.5716,0.112939
-8.12733,0.905332,1.02924,1,3,0,10.9932,0.474223
-9.11107,0.72428,1.02924,1,1,0,9.16869,0.579353
-8.41017,1,1.02924,1,1,0,9.04044,0.511174
-8.01746,1,1.02924,1,1,0,8.35314,0.457001
-8.0042,1,1.02924,1,1,0,8.12743,0.454764
-8.72445,0.789308,1.02924,1,1,0,8.7683,0.544698
-8.31378,1,1.02924,1,1,0,8.75019,0.499501
-7.90064,1,1.02924,1,1,0,8.21606,0.435715
-7.78949,0.820176,1.02924,2,3,0,8.78535,0.410533
-9.28426,0.754915,1.02924,2,3,0,9.32222,0.129571
-8.29058,1,1.02924,1,1,0,9.10486,0.193476
-8.31477,0.99506,1.02924,1,1,0,8.4624,0.191254
-10.7019,0.865965,1.02924,2,3,0,10.9279,0.682278
-8.61066,1,1.02924,1,1,0,10.137,0.533241
-10.0541,0.862025,1.02924,2,3,0,10.1982,0.645917
-9.00921,1,1.02924,2,3,0,10.019,0.570773
-9.00921,0.655799,1.02924,1,1,0,10.1975,0.570773
-8.83531,1,1.02924,1,1,0,9.31318,0.555252
-7.64204,0.921053,1.02924,2,3,0,9.31949,0.321431
-7.63818,0.847898,1.02924,2,3,0,8.49166,0.332853
-7.66498,0.969412,1.02924,2,3,0,7.79711,0.302348
-7.66927,0.98767,1.02924,2,3,0,7.74863,0.300011
-7.64569,0.84551,1.02924,2,3,0,8.56894,0.350152
-7.90756,0.935979,1.02924,1,3,0,7.91719,0.437092
-7.67702,1,1.02924,2,3,0,7.88004,0.296179
-8.48425,0.830653,1.02924,1,3,0,8.56068,0.177044
-8.38802,1,1.02924,1,1,0,8.61236,0.18484
-8.54994,0.969169,1.02924,1,1,0,8.67988,0.172077
-7.63995,1,1.02924,2,3,0,8.44459,0.341483
-7.69458,0.98979,1.02924,2,3,0,7.70754,0.288769
-8.6829,0.825747,1.02924,2,3,0,9.07497,0.540592
-7.68971,0.992047,1.02924,1,3,0,8.70081,0.290684
-7.9258,0.929918,1.02924,1,3,0,8.08228,0.44064
-7.69153,1,1.02924,1,1,0,7.85255,0.378683
-7.63832,0.999844,1.02924,1,3,0,7.68498,0.330961
-7.64201,0.917669,1.02924,2,3,0,8.06726,0.345328
-7.64592,0.858786,1.02924,2,3,0,8.37999,0.316535
-7.76423,0.978979,1.02924,2,3,0,7.79837,0.403645
-7.96293,0.979394,1.02924,2,3,0,7.97967,0.447536
-7.83756,0.948758,1.02924,1,3,0,8.33913,0.251724
-7.70041,1,1.02924,2,3,0,7.80329,0.286586
-7.87157,0.98546,1.02924,2,3,0,7.87205,0.245476
-7.79991,1,1.02924,1,1,0,7.88205,0.259397
-7.64826,1,1.02924,1,3,0,7.76408,0.314197
-7.66681,0.994793,1.02924,1,1,0,7.66746,0.301329
-7.70256,0.990255,1.02924,1,1,0,7.70545,0.28581
-7.64976,0.987317,1.02924,2,3,0,7.78281,0.354253
-7.70524,0.969335,1.02924,2,3,0,7.81085,0.284863
-7.69226,1,1.02924,1,1,0,7.71411,0.289668
-7.63978,0.99802,1.02924,1,3,0,7.69394,0.341086
-8.04003,0.900635,1.02924,1,3,0,8.07115,0.460721
-7.83973,1,1.02924,1,1,0,8.01261,0.422749
-7.71421,1,1.02924,2,3,0,7.80919,0.387645
-7.96444,0.79766,1.02924,2,3,0,8.72388,0.447808
-9.6184,0.787472,1.02924,2,3,0,9.62252,0.61763
-10.5879,0.746734,1.02924,1,1,0,11.0637,0.676295
-8.8445,1,1.02924,2,3,0,10.2051,0.152594
-9.34528,0.923276,1.02924,1,1,0,9.46858,0.126801
-9.60266,0.964425,1.02924,1,1,0,9.85574,0.116015
-7.64243,0.923478,1.02924,1,3,0,9.75009,0.345978
-7.64243,0.675988,1.02924,1,3,0,8.76519,0.345978
-7.79292,0.892621,1.02924,2,3,0,8.20819,0.260928
-9.04329,0.836488,1.02924,2,3,0,9.36526,0.573683
-8.78731,1,1.02924,1,1,0,9.29245,0.55075
-8.01693,1,1.02924,2,3,0,8.60526,0.223515
-7.75909,1,1.02924,2,3,0,7.95517,0.268955
-8.0598,0.907033,1.02924,1,3,0,8.35732,0.463896
-8.4984,0.680491,1.02924,2,3,0,9.7633,0.175951
-7.97412,0.911525,1.02924,2,3,0,9.19431,0.449539
-7.73084,1,1.02924,1,1,0,7.90291,0.393412
-7.68988,0.982267,1.02924,2,3,0,7.85779,0.290614
# 
#  Elapsed Time: 0.004261 seconds (Warm-up)
#                0.008972 seconds (Sampling)
#                0.013233 seconds (Total)
# 
