# stan_version_major = 2
# stan_version_minor = 19
# stan_version_patch = 1
# model = bernoulli_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 3
# data
#   file = /home/jesper/dev/julia/ABDA2021/tmp/bernoulli_3.data.R
# init = 2 (Default)
# random
#   seed = 2667590549
# output
#   file = /home/jesper/dev/julia/ABDA2021/tmp/bernoulli_samples_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-7.70316,0.998082,1.06401,1,1,0,7.72003,0.285597
-7.66529,1,1.06401,1,1,0,7.6953,0.302178
-7.65176,0.974764,1.06401,2,3,0,7.80394,0.311164
-7.65522,0.999639,1.06401,2,3,0,7.65895,0.308536
-7.63818,0.707938,1.06401,2,3,0,9.36365,0.332669
-7.68655,0.986892,1.06401,1,3,0,7.69091,0.376479
-9.417,0.612234,1.06401,1,3,0,9.43506,0.603229
-7.72751,1,1.06401,1,3,0,9.23172,0.27766
-7.64678,0.990236,1.06401,2,3,0,7.76138,0.351348
-7.79226,0.957168,1.06401,1,3,0,7.83986,0.261075
-7.63867,0.994469,1.06401,2,3,0,7.8175,0.337664
-7.81142,0.953485,1.06401,1,3,0,7.8391,0.256952
-7.72064,1,1.06401,1,1,0,7.79706,0.279767
-10.1508,0.510491,1.06401,1,3,0,10.5697,0.651736
-8.1718,1,1.06401,2,3,0,9.49265,0.480639
-9.66355,0.582824,1.06401,1,1,0,9.73919,0.620734
-7.66251,1,1.06401,1,3,0,9.22561,0.303789
-7.69747,0.996252,1.06401,2,3,0,7.69901,0.381185
-8.36761,0.805387,1.06401,1,3,0,8.68643,0.186583
-7.64574,0.917926,1.06401,2,3,0,8.88671,0.35021
-7.63895,0.990818,1.06401,2,3,0,7.68642,0.338728
-7.70053,0.969308,1.06401,2,3,0,7.7797,0.286544
-7.70053,0.983406,1.06401,1,1,0,7.75122,0.286544
-9.44626,0.613694,1.06401,1,3,0,9.74847,0.60538
-7.80214,1,1.06401,1,1,0,8.85089,0.413773
-7.79586,1,1.06401,1,1,0,7.85365,0.41218
-8.21887,0.858492,1.06401,1,1,0,8.24101,0.487145
-8.93968,0.914939,1.06401,2,3,0,9.07692,0.564707
-7.66506,1,1.06401,1,3,0,8.70094,0.302307
-7.66534,0.999914,1.06401,1,1,0,7.67374,0.302149
-7.63972,1,1.06401,1,3,0,7.65753,0.32578
-7.6615,0.993741,1.06401,1,3,0,7.66777,0.363131
-7.63955,0.859623,1.06401,2,3,0,8.29711,0.34052
-7.86366,0.943864,1.06401,2,3,0,7.96181,0.246879
-7.67534,1,1.06401,1,3,0,7.80812,0.296972
-8.27688,0.81582,1.06401,2,3,0,8.73396,0.494808
-7.71241,1,1.06401,1,1,0,8.07668,0.386988
-7.98341,0.90845,1.06401,1,1,0,7.99016,0.451176
-8.82334,0.886755,1.06401,2,3,0,8.83806,0.153864
-8.27722,1,1.06401,1,1,0,8.76629,0.194727
-7.69147,0.957833,1.06401,1,3,0,8.33313,0.378654
-7.69147,0.479041,1.06401,1,3,0,9.38782,0.378654
-8.83024,0.69764,1.06401,1,3,0,9.3116,0.153448
-8.33456,1,1.06401,1,1,0,8.80228,0.189476
-7.71246,1,1.06401,1,3,0,8.17223,0.282403
-7.89267,0.918473,1.06401,2,3,0,8.24784,0.241861
-8.11239,0.921301,1.06401,2,3,0,8.59895,0.472002
-7.71262,0.980921,1.06401,1,3,0,8.17424,0.282348
-7.84757,0.96188,1.06401,1,1,0,7.85379,0.249824
-8.28748,0.880846,1.06401,1,3,0,8.66507,0.49617
-8.56293,0.904134,1.06401,1,1,0,8.76353,0.528222
-7.75024,0.978552,1.06401,2,3,0,8.76204,0.271254
-7.69783,1,1.06401,2,3,0,7.74519,0.287538
-7.66867,1,1.06401,2,3,0,7.69434,0.30033
-7.77633,0.946168,1.06401,2,3,0,7.96067,0.407021
-7.78116,0.999431,1.06401,2,3,0,7.82818,0.408328
-7.91896,0.65769,1.06401,2,3,0,9.33779,0.439322
-7.91896,0.255051,1.06401,1,3,0,12.2701,0.439322
-7.7607,1,1.06401,2,3,0,7.87448,0.268547
-7.6383,0.975659,1.06401,2,3,0,7.91344,0.33112
-7.65243,0.994205,1.06401,2,3,0,7.66668,0.310627
-7.77932,0.947673,1.06401,2,3,0,7.94131,0.264024
-7.70806,0.910522,1.06401,2,3,0,8.38039,0.283885
-8.21853,0.865348,1.06401,1,3,0,8.40196,0.487098
-7.69548,0.986529,1.06401,1,3,0,8.2262,0.288423
-7.63899,0.993944,1.06401,2,3,0,7.72877,0.327843
-7.69062,0.985714,1.06401,1,3,0,7.69882,0.378288
-7.64503,1,1.06401,1,1,0,7.6753,0.349396
-7.63818,1,1.06401,1,3,0,7.64329,0.33385
-7.66763,0.965306,1.06401,2,3,0,7.79423,0.366872
-7.84049,0.802408,1.06401,2,3,0,8.48767,0.422921
-8.75494,0.717334,1.06401,1,1,0,8.77115,0.547657
-8.75494,0.229261,1.06401,1,3,0,12.3675,0.547657
-7.91248,1,1.06401,2,3,0,8.73592,0.238626
-8.07811,0.958173,1.06401,1,1,0,8.12514,0.215828
-9.6272,0.6551,1.06401,1,3,0,10.5275,0.618239
-7.83283,0.940671,1.06401,2,3,0,10.1038,0.252638
-7.86119,0.992242,1.06401,1,1,0,7.9124,0.247324
-7.64381,0.954124,1.06401,2,3,0,8.20865,0.318986
-7.64612,0.999268,1.06401,1,1,0,7.64756,0.31633
-7.63948,1,1.06401,2,3,0,7.64536,0.34032
-7.88386,0.934036,1.06401,1,3,0,7.92856,0.243349
-8.43719,0.853546,1.06401,1,3,0,8.88533,0.514309
-8.43719,0.454092,1.06401,1,1,0,9.98759,0.514309
-8.05669,1,1.06401,2,3,0,8.40708,0.463402
-7.75524,1,1.06401,1,1,0,7.96523,0.401033
-8.58386,0.755945,1.06401,1,3,0,9.09664,0.169613
-8.15302,1,1.06401,2,3,0,8.54192,0.20728
-8.93392,0.843023,1.06401,1,1,0,8.95149,0.147412
-7.75639,0.9163,1.06401,1,3,0,9.12488,0.401372
-7.63917,0.961851,1.06401,2,3,0,7.91418,0.339426
-8.46914,0.83385,1.06401,2,3,0,8.71949,0.178225
-7.73502,0.752423,1.06401,2,3,0,10.494,0.394783
-7.89782,0.943906,1.06401,1,1,0,7.91563,0.43515
-7.82811,1,1.06401,2,3,0,7.93018,0.420069
-7.69253,0.966899,1.06401,2,3,0,8.01726,0.289564
-7.99656,0.916609,1.06401,1,3,0,8.12847,0.453457
-7.88385,0.949416,1.06401,2,3,0,8.36311,0.243351
-8.05945,0.985072,1.06401,2,3,0,8.09846,0.218098
-9.53515,0.84145,1.06401,2,3,0,9.9604,0.611791
-8.92387,1,1.06401,1,1,0,9.70605,0.563302
-9.50603,0.813175,1.06401,1,1,0,9.89728,0.609712
-8.06964,0.936571,1.06401,1,3,0,10.0454,0.216851
-8.06964,0.564414,1.06401,1,3,0,10.5509,0.216851
-7.68395,0.969685,1.06401,1,3,0,8.11878,0.375283
-7.92972,0.917383,1.06401,1,1,0,7.93157,0.441387
-7.69445,1,1.06401,2,3,0,7.85087,0.379929
-7.64359,1,1.06401,1,3,0,7.67735,0.347599
-8.16689,0.860171,1.06401,1,3,0,8.29039,0.205786
-8.48608,0.976624,1.06401,2,3,0,8.56145,0.176902
-7.78625,0.956593,1.06401,2,3,0,8.90543,0.262427
-7.95089,0.889163,1.06401,2,3,0,8.54981,0.445345
-8.03861,0.56114,1.06401,2,3,0,10.2625,0.46049
-11.6087,0.573389,1.06401,2,3,0,11.6091,0.724764
-8.44342,1,1.06401,1,1,0,10.568,0.515025
-7.71366,0.986376,1.06401,1,3,0,8.44368,0.282005
-8.07924,0.927572,1.06401,1,3,0,8.07938,0.215692
-8.25829,0.957906,1.06401,1,1,0,8.34064,0.196529
-7.85779,1,1.06401,2,3,0,8.13832,0.426772
-7.64006,0.966911,1.06401,2,3,0,8.02643,0.324995
-7.63855,0.999234,1.06401,2,3,0,7.64365,0.329583
-8.10133,0.883745,1.06401,1,3,0,8.16235,0.213086
-9.87644,0.618859,1.06401,1,3,0,10.8524,0.634811
-8.79156,1,1.06401,2,3,0,9.57713,0.155806
-7.70593,0.97209,1.06401,2,3,0,8.99653,0.284621
-8.13719,0.680478,1.06401,2,3,0,9.54759,0.209017
-7.74292,1,1.06401,1,1,0,8.02911,0.273233
-7.91417,0.910378,1.06401,2,3,0,8.32703,0.438391
-7.64889,0.974874,1.06401,2,3,0,8.04754,0.313612
-7.69973,0.827357,1.06401,2,3,0,8.53624,0.382103
-8.06484,0.504012,1.06401,2,3,0,10.393,0.217436
-8.63065,0.959202,1.06401,2,3,0,8.65621,0.166317
-10.2098,0.919822,1.06401,2,3,0,10.2131,0.095129
-7.82527,1,1.06401,2,3,0,9.55317,0.4194
-7.82527,0.533351,1.06401,1,1,0,8.93136,0.4194
-8.19149,0.87601,1.06401,1,1,0,8.22497,0.483394
-8.19149,0.510956,1.06401,1,1,0,9.44891,0.483394
-8.19149,0.543606,1.06401,1,1,0,9.34282,0.483394
-7.68474,0.988961,1.06401,1,3,0,8.18191,0.292738
-7.72964,0.995139,1.06401,2,3,0,7.73002,0.393016
-7.66697,1,1.06401,1,1,0,7.71204,0.366488
-7.84016,0.944499,1.06401,1,3,0,7.93496,0.251225
-7.70958,0.900257,1.06401,2,3,0,8.55245,0.283366
-7.64286,0.996331,1.06401,1,3,0,7.70943,0.346604
-9.58077,0.552643,1.06401,1,3,0,10.1633,0.116881
-8.67843,1,1.06401,1,1,0,9.48146,0.16307
-7.64712,0.981257,1.06401,1,3,0,8.50065,0.315299
-9.26511,0.634007,1.06401,1,3,0,9.42056,0.591705
-7.96213,0.957231,1.06401,1,3,0,9.62356,0.231078
-8.51468,0.875157,1.06401,1,1,0,8.52806,0.17471
-7.63965,0.902146,1.06401,2,3,0,9.29064,0.34076
-7.84869,0.869486,1.06401,2,3,0,8.21241,0.424765
-8.31429,0.940098,1.06401,2,3,0,8.32722,0.191298
-8.27779,1,1.06401,2,3,0,8.46526,0.194673
-8.44633,0.963064,1.06401,1,1,0,8.57386,0.180038
-8.08398,1,1.06401,1,1,0,8.41446,0.215126
-7.97477,1,1.06401,1,1,0,8.12791,0.229268
-8.10849,0.878577,1.06401,2,3,0,8.96233,0.471417
-7.667,0.966644,1.06401,2,3,0,8.29933,0.301227
-8.2767,0.797864,1.06401,2,3,0,8.78558,0.494786
-7.63858,1,1.06401,1,3,0,8.09313,0.337227
-7.63858,0.917034,1.06401,1,3,0,7.90298,0.337227
-7.64005,0.999518,1.06401,1,1,0,7.64007,0.341702
-7.6758,0.984082,1.06401,2,3,0,7.71307,0.296751
-7.75563,0.991391,1.06401,2,3,0,7.76432,0.401149
-8.26839,0.831735,1.06401,1,1,0,8.27749,0.493709
-9.16509,0.908229,1.06401,2,3,0,9.1651,0.135248
-8.32728,1,1.06401,2,3,0,9.02542,0.190127
-9.66703,0.767937,1.06401,1,1,0,9.6685,0.113522
-8.51055,1,1.06401,1,1,0,9.4713,0.175023
-8.01835,1,1.06401,1,1,0,8.42007,0.223328
-7.655,0.929165,1.06401,2,3,0,8.65084,0.308692
-7.655,0.492811,1.06401,1,3,0,9.57755,0.308692
-7.65055,0.98858,1.06401,2,3,0,7.70976,0.312163
-7.69059,0.953485,1.06401,2,3,0,7.88715,0.290329
-7.75563,0.980919,1.06401,1,1,0,7.76291,0.269843
-7.64239,0.998805,1.06401,2,3,0,7.75906,0.345916
-7.657,0.943135,1.06401,2,3,0,7.89451,0.360072
-7.82224,0.948996,1.06401,1,3,0,7.89592,0.254736
-7.75466,1,1.06401,1,1,0,7.82637,0.270094
-7.63887,0.997262,1.06401,1,3,0,7.73661,0.338437
-7.6714,0.892669,1.06401,2,3,0,8.13623,0.368986
-8.04858,0.903359,1.06401,1,3,0,8.04864,0.462104
-10.3375,0.438557,1.06401,1,1,0,10.3569,0.662557
-9.5666,1,1.06401,2,3,0,10.6588,0.614015
-7.70143,1,1.06401,1,3,0,9.27617,0.286217
-7.66334,0.735907,1.06401,2,3,0,9.25512,0.364301
-7.83052,0.580031,1.06401,2,3,0,9.92093,0.253091
-7.70161,0.906609,1.06401,2,3,0,8.4901,0.286153
-8.64661,0.80467,1.06401,1,3,0,8.69319,0.16522
-8.0826,1,1.06401,1,1,0,8.54557,0.21529
-7.64358,0.982742,1.06401,1,3,0,8.03966,0.347581
-7.89066,0.935233,1.06401,1,3,0,7.89552,0.4337
-7.74983,1,1.06401,2,3,0,7.86456,0.399415
-7.80942,0.979156,1.06401,1,1,0,7.84042,0.415584
-8.26016,0.849691,1.06401,1,1,0,8.28483,0.492637
-7.65806,0.931805,1.06401,2,3,0,8.63976,0.306584
-7.65143,0.675338,1.06401,2,3,0,9.68237,0.311429
-9.00982,0.496907,1.06401,2,3,0,10.4484,0.570825
-7.70711,1,1.06401,1,3,0,8.86865,0.284212
-7.76729,0.982522,1.06401,1,1,0,7.77921,0.266905
-8.11642,0.903996,1.06401,1,3,0,8.36503,0.472604
-7.65588,0.951147,1.06401,2,3,0,8.38274,0.308066
-7.65043,1,1.06401,1,1,0,7.6572,0.312265
-7.74688,0.977863,1.06401,1,3,0,7.7471,0.272154
-7.74688,0.333892,1.06401,1,3,0,11.1507,0.272154
-8.14483,0.892199,1.06401,1,3,0,8.3716,0.476781
-9.2002,0.681004,1.06401,1,1,0,9.29179,0.586587
-7.70816,1,1.06401,1,3,0,9.01667,0.28385
-7.71101,0.999153,1.06401,1,1,0,7.73196,0.282886
-8.40951,0.857965,1.06401,1,3,0,8.42562,0.183041
-9.03291,0.941515,1.06401,2,3,0,9.03291,0.572801
-8.3632,1,1.06401,2,3,0,8.83401,0.186963
-8.25826,1,1.06401,1,1,0,8.47732,0.196532
-9.11462,0.836308,1.06401,1,1,0,9.13676,0.137766
-7.83823,1,1.06401,1,3,0,8.82839,0.251593
-8.12397,0.975889,1.06401,2,3,0,8.14076,0.210494
-7.77368,1,1.06401,1,1,0,8.03255,0.265358
-7.96278,0.949288,1.06401,1,1,0,7.97641,0.230983
-7.96278,0.987451,1.06401,1,1,0,8.08009,0.230983
-8.13205,0.958201,1.06401,1,1,0,8.18999,0.209588
-7.66965,1,1.06401,1,3,0,8.01109,0.29981
-8.19912,0.672151,1.06401,2,3,0,9.48714,0.20241
-7.67049,0.966728,1.06401,1,3,0,8.21564,0.368483
-7.67049,0.555153,1.06401,1,3,0,9.04139,0.368483
-7.88136,0.928929,1.06401,2,3,0,8.01466,0.243777
-7.97463,0.975601,1.06401,1,1,0,8.02626,0.229288
-8.24898,0.934409,1.06401,1,1,0,8.29329,0.197429
-8.04056,1,1.06401,1,1,0,8.26688,0.220461
-8.31164,0.936823,1.06401,1,1,0,8.3698,0.191539
-8.40081,0.980279,1.06401,1,1,0,8.5543,0.183765
-7.75976,1,1.06401,2,3,0,8.24334,0.402359
-7.64468,0.937459,1.06401,2,3,0,8.00077,0.348976
-8.2453,0.875258,1.06401,2,3,0,8.42027,0.197788
-7.69678,1,1.06401,1,3,0,8.10032,0.287932
-7.64191,0.977042,1.06401,2,3,0,7.82957,0.321631
-7.79837,0.957156,1.06401,1,3,0,7.82495,0.41282
-7.71733,1,1.06401,2,3,0,7.77304,0.280815
-8.42996,0.856596,1.06401,1,3,0,8.44509,0.181361
-7.67726,0.923773,1.06401,2,3,0,8.79544,0.372048
-7.67726,0.72526,1.06401,1,3,0,8.73002,0.372048
-7.82922,0.948451,1.06401,1,1,0,7.83207,0.420326
-9.35048,0.575779,1.06401,1,1,0,9.35374,0.598257
-7.82047,0.990229,1.06401,1,3,0,9.39675,0.255095
-8.47296,0.889357,1.06401,1,3,0,8.47297,0.177925
-8.20514,1,1.06401,1,1,0,8.50452,0.201794
-8.31363,0.975199,1.06401,1,1,0,8.43895,0.191358
-8.22159,1,1.06401,1,1,0,8.42525,0.200131
-9.27424,0.920677,1.06401,2,3,0,9.37882,0.592415
-7.946,1,1.06401,1,1,0,8.81769,0.444442
-7.946,0.353761,1.06401,1,1,0,9.7978,0.444442
-7.73232,1,1.06401,2,3,0,7.90968,0.276236
-7.67918,1,1.06401,2,3,0,7.72206,0.29518
-7.64418,0.997043,1.06401,1,3,0,7.68518,0.348359
-7.69384,0.98341,1.06401,1,1,0,7.69384,0.37967
-7.63905,0.891438,1.06401,2,3,0,8.17199,0.327627
-7.67244,0.974059,1.06401,2,3,0,7.75827,0.369546
-7.63902,0.982619,1.06401,2,3,0,7.75024,0.327734
-8.06746,0.782682,1.06401,2,3,0,8.74298,0.217116
-7.8574,0.943935,1.06401,2,3,0,8.6373,0.248011
-8.20657,0.582396,1.06401,2,3,0,10.6772,0.201648
-7.63968,0.927382,1.06401,2,3,0,8.67711,0.340833
-8.13219,0.712662,1.06401,2,3,0,8.97326,0.474937
-7.91785,1,1.06401,1,1,0,8.12922,0.439107
-7.63822,1,1.06401,1,3,0,7.84601,0.332007
-8.54926,0.77427,1.06401,1,3,0,8.60808,0.52676
-7.65669,1,1.06401,1,3,0,8.24952,0.359848
-8.71656,0.575414,1.06401,2,3,0,10.0609,0.160557
-9.51218,0.867305,1.06401,1,1,0,9.59496,0.119652
-7.69093,0.899831,1.06401,1,3,0,9.60577,0.37842
-8.00914,0.947266,1.06401,2,3,0,8.01078,0.455602
-10.0905,0.47135,1.06401,1,1,0,10.1087,0.648125
-7.66427,1,1.06401,1,3,0,9.54578,0.302756
-7.88689,0.938374,1.06401,1,3,0,7.96296,0.432929
-7.64343,0.970163,1.06401,2,3,0,8.04095,0.319471
-7.81226,0.958919,1.06401,1,3,0,7.8192,0.256778
-7.88172,0.981073,1.06401,1,1,0,7.91982,0.243715
-8.80275,0.77177,1.06401,1,3,0,9.30578,0.55221
-7.63944,1,1.06401,1,3,0,8.49433,0.326494
-8.79649,0.721899,1.06401,1,3,0,8.88373,0.55162
-9.47439,0.928361,1.06401,2,3,0,9.81138,0.60743
-10.3285,0.748137,1.06401,1,1,0,10.8698,0.662048
-9.16798,1,1.06401,1,1,0,10.3351,0.584
-7.81579,1,1.06401,1,1,0,8.68117,0.417137
-8.30509,0.83777,1.06401,1,1,0,8.32982,0.498408
-8.30509,0.732119,1.06401,1,1,0,9.0064,0.498408
-8.04531,1,1.06401,1,1,0,8.32575,0.461576
-9.58718,0.77819,1.06401,2,3,0,9.62902,0.615458
-8.22714,1,1.06401,1,1,0,9.19295,0.48826
-7.73743,1,1.06401,2,3,0,8.0578,0.395557
-7.64884,0.936716,1.06401,2,3,0,7.97757,0.353397
-7.64872,1,1.06401,1,1,0,7.65228,0.353289
-7.6693,0.997546,1.06401,2,3,0,7.67078,0.367825
-7.72857,0.979798,1.06401,1,1,0,7.73336,0.392658
-7.72857,0.299826,1.06401,1,3,0,10.5185,0.392658
-7.63819,0.980988,1.06401,2,3,0,7.81718,0.33418
-7.63819,0.402524,1.06401,1,3,0,9.9399,0.33418
-8.16862,0.865203,1.06401,1,3,0,8.25364,0.205601
-9.30171,0.786253,1.06401,1,1,0,9.30327,0.12877
-9.90256,0.912661,1.06401,1,1,0,10.099,0.105002
-8.01125,1,1.06401,2,3,0,9.33662,0.455958
-8.01125,0.579127,1.06401,1,1,0,9.00399,0.455958
-8.01125,0.304673,1.06401,1,1,0,10.1533,0.455958
-7.88295,1,1.06401,1,1,0,8.03551,0.432116
-7.71191,1,1.06401,1,1,0,7.83323,0.386804
-8.03769,0.890825,1.06401,1,1,0,8.04275,0.46034
-8.99058,0.706362,1.06401,1,1,0,9.05636,0.569165
-8.3542,1,1.06401,2,3,0,8.94863,0.504494
-8.11486,1,1.06401,1,1,0,8.40897,0.472372
-7.69607,0.98487,1.06401,1,3,0,8.14394,0.288198
-7.75159,0.812094,1.06401,2,3,0,8.74677,0.399948
-7.67452,0.815756,1.06401,2,3,0,8.58305,0.297364
-7.65034,1,1.06401,1,1,0,7.66823,0.312335
-7.63825,0.998509,1.06401,2,3,0,7.65818,0.331603
-8.57074,0.769551,1.06401,1,3,0,8.63168,0.529052
-7.82975,1,1.06401,1,1,0,8.32081,0.42045
-7.67945,0.987735,1.06401,1,3,0,7.87581,0.295061
-7.66612,1,1.06401,2,3,0,7.68197,0.301713
-7.68046,0.995612,1.06401,1,1,0,7.68693,0.294604
-7.88911,0.940725,1.06401,1,1,0,7.88911,0.242459
-7.64143,0.952546,1.06401,2,3,0,8.23608,0.322411
-7.84877,0.9438,1.06401,1,3,0,7.87894,0.424783
-7.67632,1,1.06401,1,1,0,7.79079,0.371571
-7.67632,0.77817,1.06401,1,3,0,8.50132,0.371571
-7.67112,1,1.06401,1,1,0,7.68483,0.368829
-7.8691,0.963909,1.06401,2,3,0,7.90094,0.245912
-7.76393,0.763098,1.06401,2,3,0,9.39772,0.403559
-8.42378,0.891413,1.06401,2,3,0,8.4792,0.181866
-8.33778,1,1.06401,1,1,0,8.56471,0.18919
-7.71727,0.949973,1.06401,1,3,0,8.44052,0.38875
-8.32271,0.899398,1.06401,2,3,0,8.32396,0.500617
-8.32271,0.65363,1.06401,1,1,0,9.21136,0.500617
-7.95709,1,1.06401,1,1,0,8.26556,0.446479
-7.70608,1,1.06401,1,1,0,7.87434,0.384605
-8.72902,0.816008,1.06401,2,3,0,8.86251,0.15975
-8.31428,0.92049,1.06401,2,3,0,9.71949,0.499563
-9.65758,0.61598,1.06401,1,1,0,9.78163,0.620326
-7.73231,1,1.06401,1,3,0,8.96991,0.393899
-7.65311,0.859141,1.06401,2,3,0,8.36423,0.3101
-7.88489,0.923797,1.06401,2,3,0,8.10271,0.243174
-8.08908,0.948349,1.06401,1,1,0,8.12433,0.214521
-7.82491,1,1.06401,1,1,0,8.03541,0.254201
-8.48361,0.889009,1.06401,1,3,0,8.48362,0.177093
-8.02726,1,1.06401,1,1,0,8.40675,0.222166
-8.09231,0.917413,1.06401,2,3,0,8.93425,0.214141
-8.2408,0.964977,1.06401,1,1,0,8.33206,0.198228
-7.74838,1,1.06401,1,3,0,8.10734,0.27175
-8.14734,0.943794,1.06401,2,3,0,8.25617,0.477144
-9.2601,0.84597,1.06401,2,3,0,9.34912,0.591314
-10.117,0.744032,1.06401,1,1,0,10.5883,0.649718
-8.29671,1,1.06401,2,3,0,9.55594,0.497346
-7.66313,0.997972,1.06401,1,3,0,8.2131,0.30342
-8.11297,0.88096,1.06401,1,3,0,8.21319,0.472089
-8.09323,1,1.06401,2,3,0,8.26514,0.469103
-8.21794,0.955452,1.06401,1,1,0,8.36458,0.48702
-7.80138,0.963729,1.06401,1,3,0,8.42654,0.259078
-7.70483,1,1.06401,1,1,0,7.78092,0.285005
-7.9689,0.905282,1.06401,2,3,0,8.34372,0.230103
-8.27244,0.927776,1.06401,1,1,0,8.31168,0.195178
-7.67794,0.938422,1.06401,2,3,0,8.52499,0.372389
-7.63897,1,1.06401,1,3,0,7.66608,0.338787
-7.64621,0.800776,1.06401,2,3,0,8.62426,0.350728
-7.6433,0.975895,1.06401,2,3,0,7.75263,0.347208
-8.09017,0.806432,1.06401,2,3,0,8.60366,0.214393
-7.78951,1,1.06401,1,1,0,8.01701,0.261689
-7.75912,1,1.06401,1,1,0,7.81136,0.268946
-7.63968,0.99007,1.06401,2,3,0,7.81457,0.325885
-7.75866,0.959968,1.06401,2,3,0,7.85487,0.269065
-8.25273,0.868692,1.06401,1,3,0,8.51103,0.491663
-8.311,0.978895,1.06401,1,1,0,8.52375,0.499151
-7.70484,1,1.06401,2,3,0,8.0953,0.384125
-7.94563,0.918471,1.06401,1,1,0,7.95164,0.444373
-7.64288,0.999648,1.06401,1,3,0,7.88969,0.320215
-7.71959,0.978388,1.06401,1,3,0,7.73936,0.389574
-7.96202,0.917634,1.06401,1,1,0,7.97151,0.447371
-7.63943,0.933019,1.06401,2,3,0,8.26402,0.326532
-7.87047,0.937898,1.06401,1,3,0,7.89614,0.4295
-7.75334,1,1.06401,1,1,0,7.85579,0.40047
-7.64325,0.997496,1.06401,1,3,0,7.74273,0.319717
-7.69933,0.983947,1.06401,1,3,0,7.717,0.381942
-7.69809,1,1.06401,1,1,0,7.71905,0.381437
-7.81027,0.961483,1.06401,1,1,0,7.82014,0.415794
-7.65143,0.994788,1.06401,1,3,0,7.80656,0.311433
-7.6409,0.990212,1.06401,2,3,0,7.70204,0.323339
-7.79456,0.941845,1.06401,2,3,0,7.93297,0.411847
-7.6934,1,1.06401,2,3,0,7.77118,0.289225
-7.77728,0.975598,1.06401,1,1,0,7.78352,0.264504
-12.0495,0.22688,1.06401,2,3,0,14.4291,0.742681
-7.76202,1,1.06401,1,3,0,10.5738,0.403013
-9.08786,0.767935,1.06401,2,3,0,9.2014,0.139131
-8.42044,1,1.06401,1,1,0,9.01744,0.182139
-7.64475,0.91308,1.06401,2,3,0,9.00038,0.349064
-8.34993,0.815141,1.06401,1,3,0,8.52522,0.18812
-7.65127,0.92215,1.06401,2,3,0,8.80012,0.355594
-7.65127,0.870051,1.06401,1,3,0,7.98854,0.355594
-9.14628,0.739725,1.06401,2,3,0,9.4042,0.136178
-7.68255,1,1.06401,2,3,0,8.86142,0.374624
-7.73884,0.994018,1.06401,2,3,0,7.73969,0.274367
-7.77537,0.996504,1.06401,2,3,0,7.7992,0.264954
-7.69968,1,1.06401,1,1,0,7.76156,0.286854
-7.65268,1,1.06401,1,1,0,7.68575,0.310436
-8.01301,0.876866,1.06401,2,3,0,8.31279,0.456255
-7.97729,1,1.06401,1,1,0,8.11514,0.450099
-7.97729,0.397795,1.06401,1,1,0,9.62052,0.450099
-8.98404,0.613621,1.06401,2,3,0,10.0585,0.144632
-8.90256,1,1.06401,1,1,0,9.24214,0.149196
-7.70852,1,1.06401,2,3,0,8.65307,0.385535
-8.1578,0.852326,1.06401,1,1,0,8.15987,0.478648
-7.6519,0.938044,1.06401,2,3,0,8.49546,0.311045
-8.58775,0.786987,1.06401,1,3,0,8.68917,0.169334
-8.62782,0.991832,1.06401,1,1,0,8.8526,0.166513
-8.78233,0.969805,1.06401,1,1,0,8.98375,0.156377
-8.44871,1,1.06401,1,1,0,8.83942,0.179847
-9.65743,0.726847,1.06401,1,3,0,11.0536,0.620316
-9.48788,0.422532,1.06401,1,3,0,13.0084,0.120656
-7.90142,0.944272,1.06401,2,3,0,9.98952,0.435872
-7.66703,1,1.06401,1,1,0,7.81997,0.366521
-8.09956,0.914596,1.06401,2,3,0,8.18989,0.213292
-7.84807,1,1.06401,1,1,0,8.0555,0.249732
-7.64114,0.996296,1.06401,2,3,0,7.86005,0.343873
-7.6441,0.985511,1.06401,2,3,0,7.7057,0.348263
-8.19285,0.85905,1.06401,1,3,0,8.2078,0.483582
-7.80255,0.963337,1.06401,1,3,0,8.40678,0.258827
-7.67368,0.974232,1.06401,2,3,0,7.98832,0.297776
-7.88872,0.959397,1.06401,2,3,0,7.97251,0.433303
-7.77075,0.819373,1.06401,2,3,0,8.72659,0.266062
-7.77075,0.846963,1.06401,1,3,0,8.3869,0.266062
-7.77075,0.734876,1.06401,1,3,0,8.88214,0.266062
-7.6436,0.982232,1.06401,2,3,0,7.84768,0.34761
-8.24354,0.841335,1.06401,1,3,0,8.386,0.19796
-8.30343,0.986316,1.06401,1,1,0,8.44903,0.192289
